Tweet,Label
I can be a rude cunt sometimes but don't be a bitch about it👍💯 just lax it out and kick back✊💯,0
this hoe gone say ' I want some dick but not in my vagina' like girl 😭😭😭😭,1
Hey democrats that want to shut down ICE. When one of your family members gets away from your armed security and gets assaulted by an illegal immigrant maybe then you will get your heads out of ur arses and appreciate how important ICE is to 🇺🇸,0
@user Women are ridiculous lmao like bitch I’m 5’2. I’m sorry your crush went for a shorty 😂,1
Time to go home #refugees! | Syrian refugee group returns from Lebanon | Article [AMP] | Reuters,0
There it is! 😂,0
"""Statue of Liberty""  @user Start Mass Deportations ! Poll - Majority of White, Black, and Hispanic Americans: U.S. Needs Stricter Immigration Enforcement | Happy4th #Trump #MAGA #SendThemBack via @user",1
"bitch bitch dont be mad, you better be glad kus this the best piece of pussy that ya man ever had 🤸🏽‍♂️",1
@user lol plot twist ..what if your girl is secretly a hoe 🤷🏽‍♂🤷🏽‍♂,1
"@user To me Any girl messaging and calling , initially i was like 'chalo koi to bhaw de rahi' then bitch was selling pyramid scheme 🙄",1
Hoe you watching I suggest you keep watching. 😉 When a bitch ain't seen none yet 😝,1
@user Lmfao weaaak. Coming from the bitch that ain't got pictures. Go back to your hole 🙄,1
Good morning sweet peeps! Woke up to see that Gini blocked me! Her lost the stupid bitch! Have a good day all! I know I will! 🤗😘💕🌠💖,1
And In The End #Kalaignar Won! #Marina4Kalaignar 💪👊,0
I thought you had to fuck 20 different guys to be a hoe 🤔 so that explains why women fine someone better but still…,1
Good pussy never comes from a bad bitch... 😒,1
Tbh if you do something that will make me look dumb tonight I deserve it tbh I’ve been a asshole to you and I’ll just a dick 😔💔🙇🏽,0
I don't have to tell my homies not to take women cus they don't want us we just move on to the next bitch 💯,1
"If you ever tell me you’re curious about sucking cock you better believe that this is your future, slut 😂…",1
@user So men and women can’t live together without sexual assault taking place?🙄 not all men are monsters!!!!,0
"Sorry bitch I’ll be a WHORE any damn day over that shit, gtfoh🤷🏻‍♀️🤷🏻‍♀️🤷🏻‍♀️",1
@user you lost me to hysterical laughter at 'hotdogs on legs' 😂😂😂😂,0
“Not all men” or “‘not all white people” both phrases that’ll fuck you up on Twitter 😂😂😂😂😂,0
@user Do you know anything about the hole in antarctica or is that fake🤔🤔🤔,0
RT @user im this asshole. 😎,0
"This is outrageous! But, sadly, this kind of corruption is what we've gotten used to with our current administration! 😠",0
@user @user oooooohh . i am a tit man 😎😎😎😎😎😎i wanna pimp you Laezye,0
Not all men but yes all women ¯\_(ツ)_/¯,0
"Let me show and prove it what these hoes ain’t doing, let a real bitch do it 😛",1
Docs reveal SHOCKING damage in hotels housing Syrian refugees | Sheila G... via @user Thanks to our great prime minister Ha ha ha he’ll how was these people and hotels allowing them to wreck the places but our homeless still sleep on the street.,1
A 6-Year-Old Girl Was Molested in an Immigrant Detention Center—Twice | GQ  KKKrumpNazi Traitor Republicans at it again.,0
My family’s idea of a merienda for this moment is siopao. They really hate me. Me: *calls Tim Ho Wan* Do you deliver in elyu? 😢,0
Bitch don’t come to me as a woman .... Cuz yo nigga came at me single 🤷🏽‍♀️😒😂,1
Lol omg you’re such a whore. 😂😂😂 “Who does that Sara?” Blah blah bitch look at yourself😂😂🤘🏼,1
"@user you want to restart Catch and Release???#NoHR392#NoDACA#NoH1b until labor participation rate is at least 80%#NoCatch&ReleaseIllegal Alien Accused of Raping, Trafficking Girl in Louisiana | Breitbart via @user",1
It was deleted again... Working on getting it back 😘,0
Might thrown a coffee in with it 😇,0
RT @user I'm just a materialistic narcissist who enjoys a life of leisure. 🕶,0
"Don't close the door to refugees, instead welcome them. Because love always comes full circle. The story of Patricia and Placide. @user | @user | #Burundi | #Canada | @user",0
Best gift ever 😘,0
Is DM you but apparently you don't respond to me anymore 💁🏼,0
@user Thank you Lil bro bitch skank thot!😂🤘🏾🤘🏾🤘🏾🤘🏾,0
@user @user @user What a skank lolol you wake up waiting for me to tweet lolol pathetic lol 😂😂👍😂👍,0
"📷 pineapplecity: dogwhoreowner: Stupid cunt, that’s what the filthy whore deserves! That’s how all Men...",1
@user @user should pay trump the pimp #10 million 2 resign!Trump would take it !He pimped US democracy 2Putin!trump’s a whore 4💰,0
@user i used a belt to close my whore ass around it and hold it deep in place ♡♡♡♡ my cunt is throbbing like a massive knot is in me,0
Fuck yeah kunt! Love you my dawg! 😈,0
"Thank you for the birthday wishes! And for everyone who donated to help the immigrant children a horrible limbo right now. I was lucky enough to spend the day with people I love, including my own children. Ty ❤❤❤",0
My hobbies include teaching hard lessons ☺️,0
This cunt with a dick @user is a perpetual race whore who wouldn't know an historical fact if her pathetic life depended on it 😉🖕✊,1
@user @user @user Women are all harassed? And it's also all men unless we prove other wise? You're a clueless cunt👍,1
I was watching a fight on Facebook that was edited and the one bitch got hit so many times they said “combo whore” 💀,0
Idgaf bout not 1 bitch lol yall hoes can die & i promise I won't b at the funeral 😂😂💯,1
"Bitches had me spending a night in jail, bitch you finna spend a night in the hospital on Lzzzzzzzz 😂😂💯💯💯💯💯💯",1
Will never spend one more dime using @user     rather go by balloon than United Socialist Airlines .. think they would fly combat VET's for free coming home from War.. 😠,0
"Most of the cases women are always the victims and the target it is systemic, so stop saying 'not all men' you're just derailing the topic 🗣",0
#NYHitsRadio ♪ Glam Skanks - Bad Bitch by Glam Skanks ♪,0
@user thank you 😘,0
Lil bitch prolly just need some dick that’s all she ain’t had nun yet 😂😂😂,1
When you're livin life on the edge but safety always comes first... 🌚,0
UN approves international agreement to protect migrants |,0
"If he likes cheese on his pizza, he's an asshole. 🍕",0
Daaaaaaaaaaaaaaaamn @user back at it again with some more drunken tweets 🌚,0
@user @user  Can you please step in and deport Karrar Al Khammasi... Please send him back to Iraq...He is a repeat #Criminal.. #BackTheBlue 🙏🏼 #ColoradoDoYourJob #LiberalismIsAMentalDisorder,1
These whores woke me up out of my sleep 😩 Ima be mad as a bitch in the morning waking up for work,1
THE RAM: Make sure you get your hands on #TheRam for tomorrow's local derby against @user Full details 👉 #dcfcfans,0
I wish y'all hoes with no self respect would stop putting y'all sex life on twitter bitch be a lady please 🤢,1
📷 shypakiwife: brutal -whore -degrader: Use that fucking cunt What she’s good for I always do….,1
@user You guys really are hysterical 😂 and not educated. Nice try! #cult,0
"Around 70 messages from men &amp; fake accounts honestly 🙄 you are Soooooooooooo boring send nudes,do you like cock, how wet are you 😴#TeenSlut",0
Indira Gandhi in no uncertain terms told that the Bangladeshi refugees go back to their home country. Listen to her👇  #NRC,0
but i dont like women as much 😂😪 like they’re dope as a side piece but ive yet to meet a woman i feel like i could drop dick for altogether,1
10 minutes into free tinder dinner and chill and he gives you this look... 😷,0
Most women that Know me just said 'now eric you Know you dont have no inner hoe' 😂 im 2 much of a gentleman but i know my hoe is deep down,1
@user Rubbing Her Cunt With Her Panties Down Is Such A Pleasure To Watch And Perv At ♥️ This Woman Is A Bea…,0
"Asked Jacob why he was such a whore when we split up, & he said 'to piss you off & it worked' bitch you thot 😂",0
RT @user When it's Friday &; you're feeling kinda Thugish💂🏼,0
"...wait for it...guess what? They’re Native Americans !! You know, the people who lived here waaaayyy before ur white-ass ancestors colonized the country. So if anyone’s an immigrant, it’s you hun 😊😊😊😊😊😊😊😊",0
Which means it's six years since I cried in @user watching it on the treadmill 😂,0
When you finally catch that cunt that's been leaving '😍' under baes pics,0
If you only knew what your name is in my phone. 😈,0
— I’m fckin dead @user 😹💀 I fckin miss you hoe slut skank beetch 😘💖🤞🏻,0
"If I judge pussy by what it looks like, does that make me a pussiest? 🤔",0
you ho's STILL not allowed to speak on eesh in my presence. i'll beat yo ass girl lol don't get it fucked up. 😂😊,1
Dick still big tho 💅🏼,0
@user You may see this c@#t in England he will ram you thow.so caution on the roads😍,0
Should be able to get it back 😘,0
"Of course they could just go home if it's that bad, given they are 'refugees' 🙄",1
"Not all women have weaves, some way not all men are dogs 😉",0
"i'd get on yo ass just like some britches, my girl ah woop yo ho she throw dem bitches 🕺🏾🕺🏾",1
@user 😭😭😭😭 nah man,0
"Good #immigrant  defintion ⬇️- I'm not winning Olympic gold medals or winning baking competition, will I ever fit in? // post #Brexit struggle...",0
"Sure Sadiq Kunt, whatever you say. 🖕😒",0
If You Wanna Be Stupid Over Some Dick Do Your Thang Sus 🤣🤷🏽‍♀️ Im Jus Not Gone Fwu Nomore 🗣✅💯,0
"@user 1) fuck you 2) i gotchu fam, lemme get my pimp hand ready😂",0
"I can lose weight, but you’ll always be a cunt ♥️ Don’t come at me, I will shut you the fuck down",1
Did you know that if you ask the team to ‘pimp’ your bagel they’ll add in a tasty surprise for just one pound 😎,0
RT @user 🤔🙀🐽🙈 #Repost @user with repostapp.,0
Trixie is so peng 😍🙈👅 — YEAH SHES PENGGGG for an immigrant tho 😍😍💗💗,0
All those haters calling me a whore when they could call me a dick juggling thunder cunt instead 😥,0
@user I miss you more main slut halavyaahhh HHAHAHHAAHAHpatatas!!! 😂😂,0
"@user but seriously, the silver looks sexy AF and like very easy access to give you your birthday spankings 😘",0
Well damn😭. Bitch said dwarf women lmaooooo,0
I just need one kitty one butt hole to lick one person to be my NUMBER ONE FAN& support me I just need a bitch to be my peace just ONE 🤷🏽‍♂️,1
Where tf are you ! I miss your white black ass hoe ! Mf c*ck sucking whore ‼️💖❣️😘,1
"Thank you, good morning to you too you not whore you. ☺️",0
@user got these hoes thinking sharing a nigga or being a side bitch is cool 🤦🏽‍♀️,1
"'Dick hair' sounds like 'take care.' If you're having a bad day, say 'dick hair' as you wave goodbye to annoying people. They won't know. 😁",0
@user stop controlling me!!!!! 😝😝😝😝😝,0
"Trustttttt me! 😂😂😂 The girl ting works for him, “just stay in your lane, bitch.”",1
RT @user 😂😂😂,0
🚨🔥🚨 #SPAIN BECOMES #MIGRANT HOTSPOT| BORDER WALL STORMED | #SOCIALIST GOVERNMENT....🚨🔥🚨  🔥#LiberalsRuinEverything 🔥#SocialismSUCKS 🔥#DeportThemAll  🔥#RefugeesNotWelcome  🔥#EconomicIllegalRefugeesMustGoBACK   via @user,1
Ahh That’s What I Get For Being A Whore 😭🙄 Now All These Bitches Wanna Talk 🤦🏽‍♀️,1
@user 😭😭😭😭😭,0
@user 😘😘😘,0
"A guy in my jr high called me a slut, bitch and whore bc i didnt like him 🙃 thus began relentless bullying by my pe…",0
@user It's a nice butt. But I didn't think you were a slut. I thought you might be a 300 lb man tweeting in your stained wife beater. 👊🏻,1
@user happy birthday ya lil freak! I hope you get the spankings you deserve 😘😘😘,1
Be careful what you do to a good woman because you will have to deal with the bitch you created 😏,1
Worker charged in 2017 with molesting children at immigrant shelter | The Texas Tribune,0
"@user Not all men. You are all driven by the same lusts women are, some just persue those lusts differently 😏",0
The DC: 🖨️ Should 3D-printed guns be subject to background checks? and... 🛂 Is the gover… via @user,0
Gross 😷 I don't date,0
"Lmao a little bitch got mad at me at work yesterday and asked to speak to a manager.. 🗣 hoe, I am the store manager so what now? 🤗",1
Immigrant youth are #HereToStay! ✊🏾,0
That's nothing new 🙄,0
“A 16-year old high school student designed a website with resources intended to help immigrant children and teenagers understand and prepare for the possible deportations of their parents or guardians.” |Arab American News #Refugees #deportation,0
I'm about to cunt punt a Mexican bitch 😅 🏈,1
When you know you've found the perfect slut for you ❤️🍕🍕,1
"It's what I do, it's who I am 😊",0
Bitch you stupid but you aint stupid stupid 😂😂😂,0
#UnitedNations: #Trump Immigration Enforcement a 'Serious Violation' of Human Rights | #Breitbart...,0
Little brother just told me to fuck off and I'm a bitch.. well it's ya bday next week Hun I'm just gonna send ur present back lil cunt x👋🏻,0
DEPORT RAPEFUGEE'S!!! 🤬🤬🤬🤬🤬🤬🤬🤬,1
〝 Bitch fuck shit cunt who─ 〞 Okayyy..,1
So I guess that you and Trump will welcome the Christian refugees! You know Hispanics &amp; the people of Mexico believe in Christ! Most are Catholics and firmly believe in Christ! Why not accept them Mucky Mek!👎🏾🤓👎🏻👎🏿😛,0
You can't be a HOE &; try to come back to someone. Bitch it don't work like that👌🏽👐🏽,1
I gotta stop drinking and meme'ing 🙃🙃🙃🙃,0
Dude next door: “So what you wanna do about the tp situation?” Me: “ummm you buy your own and I buy mine....” Me to Me: “this kunt 😑”,0
Not all men cheat. Not all women cheat. It’s equal now move tf and get over it 🙄,0
"Dudes, We love all the RTs/Likes &; enjoy a few comments here/there. But cock pix &; writing novels under our pix/vids gets you blocked! 😠",0
@user rin is a big abusive whore and a bitch but shinji is allowed to commit incestual rape for over a decade ❤,1
One man can teach you that not all men are the same ❤️😍🔐,0
@user Love you😘 be nice if I could retweet ya but youre a pussy bitch on private😂,1
Book sheds amazing new light on the profound relationship between man and beast | Daily Mail Online,0
it's sad to see a fine girl be a hoe😪,1
"Only if I can hire you to whore you out, and breed your cummy hole after. Black pimp, white bitch ♠️😏",1
Sure... And I wear condoms 👌🏼,0
FFS!! That sounds as good as his grammar 🌚,0
@user Fuck you cunt hoe no you won’t ily😘,1
Yeah well I didnt suck dick for tips you dirty skank Yes you did you lonely miserable BITCH its called fucking ALIMONY✋🏾,1
| Woman who accused Nelly of rape wants to drop charges,0
@user so you admit to actin like a hoe? 💀,0
When you come in the house @ 3 &amp; it’s a problem 😂😂 FSE Shut Up Hoe &amp; GTB,0
Bitch you better be 😂😂,0
"@user Bitch, leave. You're insulting women right now. Guess what, you're not a real man by any means, so STFU, ugly bully 😠",0
@user ✋🏼 hey that's a fair fucking trade 🌚,0
@user 😳 morrissey 👨🏻 is 😌 a fat 😝 skank 🤑 bitch 😂,0
"""The new art is directly across the entrance to Cabeza Prieta, the natl wildlife refuge near the US/#Mexico #border in a region with the highest migrant death rate due to the brutality of the desert crossing"" | @user #safepassage #waternotwalls",0
A bitch with fuck with a nigga just to get back at you but that shit be making y'all look like thottiessssss loose pussy hoe!!! 🤦🏾‍♂️,1
My moms sitting 3 ft away from me talking bout me to my uncle. Immigrant parents dgaf 😭,0
"Sexual harassment/sexual assult/rape are NOT & NEVER ok As a man, I stand with every single woman whos been through this ✊ #Respect #MeToo",0
"So far, war on drugs, foul words, woman shaming, martial law, rape joke, putang ina, lentek, fake news lang naririnig ko from duterte. 🙄",0
@user @user 😂😂😂😂,0
Europeans Are Waking Up! | How Even Ordinary People Are Beginning to Take Action Against Immigration - YouTube,1
Titties are 😎 but where's your ass bitch,1
Shoutout to me for making the worst decision of my life 🙌🏼,0
Hoes think just cause they don't reply it means there's no answer/no consequences. Lmao BITCH no reply means you guilty as shit 😂😂,1
"you will never catch me out here sharing a nigga , bitch you can have that nigga 🤗💯 i ain’t sharing no dick if I had a nigga bob 💪🏾",1
"Saudi Arabia Suspends Diplomatic, Trade Ties With Canada Over ""Blatant Interference"" | Zero Hedge The Saudi's should help out,  with all the so called migrants........but none are to be found..in Arabia...wonder why?..........",0
why is this women walking outside yelling like bitch we in a white neighborhood chill out 😕,1
"@user don't kid yourself, good dick runs everything 😉",1
Nah nah nah ✋🏼😭,0
"It blows mine when a girl tells me to her talk during sex 'how this pussy feel, talk to me' ok bitch it's a C- and I'm trynna concentrate 😒",1
If you are unwilling to help victims &; or survivors of rape &; domestic violence by speaking out then you have no place as our advocate. 💜,0
If ya bitch ass didn’t wish me a happy Birthday then don’t ever hit me up again! You’re trash! Yes I am talking about you hoe! 👏🏼,1
these hoes done called me kelly jr bitch fuck them 😩😂😂😂,1
@user Bitch I said barely your obviously my friend don't make me come beat you up whore 💀😂😂😂,1
“Looks like you but in skank form” 😂,0
"Perfect breakfast to start your weekend, ho yummy! Topped with some Green Savi Hot Pepper sauce! What do you have for breakfast? 🌶",0
Last night I had this women tell me and my friends that if we pay her we can fuck her and her husband who has a big black dick 😐,1
When friends find out what a sick psychopath I really am ☺️,0
Idk how to feel about the tweet that followed this 🤔,0
"Wannabe rocker @user Scarborough credits Obama for strong economy: ""This is not an economy Donald Trump gave us.”  This joker is so jealous of the President😂😂😂😂President Trump drives Joe and Mika crazy because he has done more in less than 2 years than Obama did in 8 years",0
HAHAHAHAHAPLEASEKILLMEHHAHAHAHHAHAHAHAHA 😫,0
"The earth, rutted deep from hundreds of wheels, churned raw by thousands of hooves, bore witness to the recent passing of a large immigrant party—all save one battered wagon that sat alone.  ❈HANGTOWN CREEK❈   #ACTION #ADVENTURE  FREE on #KindleUnlimited",0
Well Kat... that's what happens when you're a whore 🤷🏽‍♀️ #BlackInkCrewCHI Phor & Ryan (after he f'd your bff) yeah u a hoe 😂,1
I'm gonna put that SC butterfly filter around the head of my dick so y'all can see how stupid you look 🤗,0
Hungary police repel migrants at Serbia border | Editor's Pick | 16 Sept 15 via @user DONE,1
No comment 😊,0
This pussy mine girl tell me you like Daddy dick.... 🙄 FIRST OF ALL WRONG HOLE FOO,1
What a glorious cunt you have. Too bad youre a basic bitch. Always were always will be. Stay mad. Hoe. #Imtalkingaboutadude 😂😂😂,1
"@user Wow mo cock got hard. Want to pull your panties down, push you against these door and let you feel my cock deep in your wet puss 😈",1
@user Cause you're a Bitch and you love those situations! 🤷🏼‍♂️,0
Two months ago you were 'fat &; a whore' now y'all talk... boys 🙄🙄😂😂😂😂,0
Me personally I would've dragged that girl down the stairs lol but she was getting it..beat that fat hoe 😂😂,1
"This bitch said idk bout u but sometimes u gotta suck a lil dick , wait even that ain't helping u 🙄😩🤦🏽‍♀️😂😂😂😂",1
I'd make an acceptation for you 😘,0
"Got an IDEAL. If we stopped giving illegal immigrants Food Stamp, Welfare would they go home. And if they are illegally here, why should they get any of this? Also, has anyone has the amount of our tax dollars go to these folks? Just asking!  😎🎩",1
The biggest fear the Democrats have is President Trump growing his base and this is exactly what happened here😁😁😁😁WATCH: Never-Trumper goes to Trump Rally; What He Says Afterwards Will Make Democrats Tremble,0
Can we rewrite the 1951 Refugee Convention for the 21st century? | CBC Radio #WithRefugees @user @user @user @user @user @user @user,0
How to Pronounce Bitch Chameleon ↺RT❤ #fake #fuss #denounce #accuse #porcupine #crab #whore #bitc,0
"Pregnancy, Periods, Breast Cancer, Being Walked On, Rape, Harassment, Abuse...Females Go Through A Lot. WOMEN ARE STRONG ♥",0
"Birther, porn star and anchor baby-mama, Melanie 💩Rump @user has apparently broken ranks with the racist, sexual predator occupying 1600.  was that when she wore her signature #IreallyDoNotCare clothes to belittle the humanity of kidnapped incarcerated immigrant children? 🤔",0
the ONLY good thing a woman ever did was my mom farting me out of her disgusting front butt|,1
@user one day you will be that skank😥😎,0
Thinkin about how that stupid cunt said we're in a diff social classes 😂bitch I was born in money you gotta fuck old niggas to get a new car,0
@user @user @user So happy you hysterical women who believe in conspiracy theories lost 👌🏼👌🏼🇺🇸🇺🇸,1
"@user ok guys, jokes over... We all had a good laugh, you can give me my account back now 🤗",0
"Bethany Christian Services is making $200/day/child caring for immigrant minors separated at the border, &amp; DeVos' family members run it!👎🏻",0
Merica... 😑,0
I didn't know dick was so fattening 🤔,0
"If I make your day, you should see what I could do to your night 😌",0
Trying to undermine women speaking out and suggesting women lie about sexual assault. 😔 Victim blaming and rape apologising. 😔,0
CNN Politics | “The use of immigration detention and family separation...,0
RT @user 😂😂😂,0
Jervea ass bout to really come up missing stupid hoe got me sick 🤦🏾‍♂️,1
@user Dick????😭😭.. Are you seriois now 😒,0
@user @user Curt you slag stones off constantly 😂,0
@user oh haiiiiiii 🌚,0
And I was cool with both guys 😂 shows you women are sneaky and ain't shit just like Niggas. Always knew my baby mama was a hoe 😭,1
The Hill | BREAKING: The #UnitedNations migration agency has rejected... #Trump #KenIsaacs #President,0
"Kashdoll said 🗣Yall hoes kill me always want the next bitch issue, bitch you want her life but dont know what she been threw 💯‼️",1
@user seth robbed my pussy 💘💘 oomf sweetie im so sorry that u have to deal with this annoying bitch,1
@user @user Excuse me? EVERYONE LIKES IT!!! BITCH IF YOU DON'T FUCK OFF THIS WORLD! What a hoe! 😒,1
@user #cbcnn maybe the Haitian civil war can be explained as to the large numbers of refugees coming into 🇨🇦; oh right there was no civil war just Trump saying go home the earthquake is over.,0
______________________| | Shut the fuck Up you pussy|______________________| \ / (- ),1
Greece: Refugees Want to Go Home | European Journal via @user,0
"✅#WHY #Why are #private contractors at #concentrationCamps with immigrant #boys by hundred still holding boys?  #whats the #WHY? #WHAT have the done or are doing to them? #no trials, no representation, no charges.. minors alone #nobody #asking!!! Building an army from bottom up",0
what the fuck 😔😔😔😳😳😳 Travis your a dumb ass bitch Kylie i still love yah girl btw 💕💕😩,0
Has it been a year since Trump turned the left into a bunch of hysterical women 😆 bloody hell time flies #MAGA,1
@user ...did you just get “not all men” from a woman? Interesting 🤔 When 1/6 women have experience attempted se…,0
She said 'true' 😌,0
"Strippers tryin to get me to the champagne rm is my favorite thing.. ✋🏼 bitch please, you'll be paying for this dick by the end of the night",1
"ram demon covered in wax who only mutilates politicians. 6/10, might eat you ❤︎",0
"@user 😂at least now you know, not all men like this but maybe go a lil easier on the ones shooting with w…",0
Fifty years from now I’ll be the woman being wheeled out of the nursing home scream-singing “Enter Sandman” and “Immigrant Song”. 🤘,0
"She blocked me lmao 😂 well fuck you and your whore of a friend, you’re lame and you’re a fake ass bitch. Later hoe 😩",1
@user are you ok Hun? There’s a Mark shaped hole in my Facebook. ❤️❤️❤️❤️,0
"Twitter just emailed me that the men trolling & name calling me off #MeToo ht didn't violate TOS. I'm just another whiny bitch cunt, then.😑",0
Rape charges isn’t the way to get revenge you fuckin dumb bitch 😂👌🏼 You gonna get ya self locked up . Ya boy GOT THE PLUG😜,1
1 like = 1 more facial hair 🙏🏼,0
"Wrong! Egypt did not have a welfare state. Jesus’ family did not put a strain on its economy. Therefore Jesus being a refugee in Egypt should not affect tour view of refugees.  •no welfare state, open boarders •welfare state, closed boarders  *btw welcome back, CHH needs you😁*",0
"A stupid Somali told me ""Mogadishu is NOW Banadir region"", HELL NO we can't be scattered as refugees for 27+yrs in the street f the world &amp; all of sudden come back to 🇸🇴 to destroy our capital city😌😌  *So welcome to the capital city of Somalia🇸🇴💙🇸🇴 Mogadishu NOT Banadir",1
Canada Immigration Targets (2018-2020) | Immigration to Canada via @user,0
why this big fat ass ugly ass bitch like me 😭 she need to UNLIKE me!!!!! i love dick! tf,1
COMMON SENSE IS GONE and NEVER COMING BACK!!  GERMAN INSANITY???  The German Government Pays for 3 Week Vacation for Refugees to Go Home | Armstrong Economics,1
Gonna be the sexiest Bat Woman in that bitch😈😈😈,1
"🤔 All charged will be dropped from #Nelly’s alleged rape case, as the woman involved refuses to…",0
Don't know why you love da whore her pussy like open doors 🚪,1
@user Good luck with Ash Taylor Mitch! Oh that's right you fuckwits couldn't sign a local junior 😲😥 your a Kunt like your coach,0
@user 😭😭😭 you ain't shit,0
"Dinesh D'Souza: Death of a Nation (Interview) via @user     What an amazing interview, from one of the most likable and well versed intelligent....immigrant who entered our “Wonderful Country”, in the RIGHT WAY....YES!!!👍🎥🎥and his must see Movie.",0
"yall females be complaining about rape and sexual harrassment, bitch men get sexually harrassed too 😤",1
What a hoe and a bitch nigga 😂😂,1
Joe Arpaio learns the true danger of talking to an immigrant (from Finland) from Sascha Baron Cohen... Who Is America? | via @user,0
straight people flirting boy: *takes girls phone and fucking smashes it to pieces* you’re stupid and a bitch girl: omg Kyle...stooop 😂 😂,1
Who has contact to John Kelly ?!?! I just want to let him know that he can piss off !!! Hey republicans can piss on military members and so can this immigrant military spouse ! Because... Fock You John Kelly 🖕🏼🖕🏼🖕🏼 shove it up your traitors DoD arse !,0
"when a man has a gf and wants 2 get w u, say no 2 his dumb bitch self. y do women become side chicks? be respectful 2 OTHER WOMEN damn🙄",0
"The Ku Klux Korean immigrant’s portfolio of bigoted tweetery, it’s not merely ugly, stupid, and immoral – it’s downright sociopathic. Yet the flagship of the floundering fleet that is America’s liberal media saw the iceberg and went full speed ahead. 😳",0
Thank you babygirl 😘,0
I'm just tweetin ion want no hoes why you dm'n me lil whore 😂💀,1
"‘˜My clothes, my choice’: Denmark’s ban on Muslim face veils is met with protest | National PostBet you didn't say that to the immigration officer during your interview...",0
a girl KNOS wen a bitch likes her mans 🤣🤣😁,1
"Foreign Invader, Ernesto Esquivel-Garcia, 20, TWICE arrested & in the custody of immigration officials TWICE released just to go kill an American citizen&#x1f621;. ⁦@POTUS⁩ #DeportThemAll #BuildTheWall #lilbulli &#x1f1fa;&#x1f1f8;&#x2764;️",1
What a wonderful woman! This is the kind of immigrant we need here! 💕🇺🇸🇺🇸🇺🇸💪🏻,0
"1 hoe 2 hoe 3 hoe 4, girl you know you're just another whore 🤷🏼‍♂️",1
Ew a year ago I was chillin w/ a nasty coke head looking skank 😷😷😷😷😷 bitch you nasty,0
I only follow pretty girls that live close enough to fuck ☺️,1
No seriously. It has 😂🤣,0
@user come tell this bitch to get in the fucking sea. Please. Before I cunt punch her. 😂,1
My kids ? 😭😭😭 ugly ? Bitch you look like the rape sloth !,1
@user @user I hope not cause I fuck lots of my followers 🙃,0
Just walked past this women and she goes 'Hello you cunt' I'm crying 😭😂,0
I wonder if rick will make another deal with those crazy ass women 🤔 and if that crazy ass nigga will actually hoe Daryl again 😐,1
How to Pronounce Audi Cunt ↺RT❤ #slit #box #muff #clit #Audi #slut #gash #puss #twat #AudiCunt #a,0
@user It kinda sounds like you run a house of skank over there. Mags stinks 😷 and dogs getting into the Halloween candy.,1
Bitch stop playing with me and drop my shit off ! What u do after that ain't no problem because I know they gone send u back lil whore 😂😂,1
@user @user Why would you call a “feminist” who does lesbian vampire porn a “skank”?🤷🏻‍♂️#MAGA🇺🇸…,1
Ophelia the slut hurricane hits today and I can guarantee that bitch will destroy my internet ready for front page 😒😡,0
@user Ugh fucking bitch ass cunt!!!!!!!!!! Cheeto ass looking bitch 😭,1
"@user then you bitch m complain when you get them haha stop being a little bitch and just accept what you are, you filthy whore 😎",1
@user and @user have final say over all applicants 🙃,0
@user 💀💀💀,0
Same 😘😘😘😘,0
"Most young women haven't been raped so you might need to apply a new logic to your theory. Also, you're a cunt 🙃",0
"@user Thanks you Ram Dass a very timely reminder as so many are suffering at this time. Oh, and we hope you're feeling better💕",0
"Hoe be like “I’m cut from a different cloth”... first of all, you’re a napkin bitch 😑",1
like okay you say you fwhim but he ain't going nowhere my hoe forever 😌,0
"@user @user @user A “man” who calls a woman a bitch or ho needs a good slap in the face with a crowbar! Old school Italian, respect women! Cheers🥂",0
"Yessssssssss 🙌🙌 my former immigrant self, full blooded Bosnian, came here from Germany, wants one!",0
"@user “Big slut” is the new “Hottie McHotterson”. It’s a compliment. I’ve always thought you looked like a big slut, boo! 😘",1
how in tf you gonna put your two cents in on something and somebody you don’t know then block and unblock me. Like bitch get off my line😂😂,1
Gals ❤ 2 holler ' I'm dat bitch' Well I'm tryna 2 b 'dat woman' Dat woman wit a college degree n money.Dat woman strong in her faith in God,0
"'Ain't about them hoes anymore,it's just you' yet you talking sweet to the bitch you ALWAYS talked shit about plus 2 more👏🏽GMFU BRO💀",1
#Kakuma Refugee Camp benefits from renewable sources of energy | Business Today  via @user @user #WithRefugees @user @user @user @user @user @user,0
"Can’t help if i want to body slam you cause you’re a dumb bitch. Yeaaaa, I remember you rude customer. Spotted at the gym. 😡",1
Same. We really are soulmates... Dumb AF but soulmates nonetheless 🙃🙃🙃🙃🙃🙃🙃🙃🙃🙃🙃🙃🙃🙃,0
Good Morning Canada 🇨🇦 One of the most beautiful qualities of true friendship is to understand and to be understood.,0
@user He must be so proud of his cam whore 😆 oh please let her continue to be a hoe & a “role model” gtfo,1
#WeThePeople want TRUTH and JUSTICE! How can a woman under Sharia Law be a feminist? It's the oxy-moron.  #ProtectTheChildren @user #WalkAwayFromDemocrats #QAnon #Q #StopTheInvasion 🇺🇸😎🇺🇸,1
ALSO... still laughing at this bitch that my friend Chef brought to DirtyBird... LIKE NO ONE WANTED YOU THERE HOE JUST SO YOU KNOW 😹🤷‍♀️,1
@user @user @user Weird bummy ass bitch block me back whore 😂😂,1
