Tweet,Label
"Perfect breakfast to start your weekend, ho yummy! Topped with some Green Savi Hot Pepper sauce! What do you have for breakfast? 🌶",0
When friends find out what a sick psychopath I really am ☺️,0
Idk how to feel about the tweet that followed this 🤔,0
"The earth, rutted deep from hundreds of wheels, churned raw by thousands of hooves, bore witness to the recent passing of a large immigrant party—all save one battered wagon that sat alone.  ❈HANGTOWN CREEK❈   #ACTION #ADVENTURE  FREE on #KindleUnlimited",0
Well Kat... that's what happens when you're a whore 🤷🏽‍♀️ #BlackInkCrewCHI Phor & Ryan (after he f'd your bff) yeah u a hoe 😂,1
I'm gonna put that SC butterfly filter around the head of my dick so y'all can see how stupid you look 🤗,0
Hungary police repel migrants at Serbia border | Editor's Pick | 16 Sept 15 via @user DONE,1
@user Cause you're a Bitch and you love those situations! 🤷🏼‍♂️,0
"This bitch said idk bout u but sometimes u gotta suck a lil dick , wait even that ain't helping u 🙄😩🤦🏽‍♀️😂😂😂😂",1
"Got an IDEAL. If we stopped giving illegal immigrants Food Stamp, Welfare would they go home. And if they are illegally here, why should they get any of this? Also, has anyone has the amount of our tax dollars go to these folks? Just asking!  😎🎩",1
Can we rewrite the 1951 Refugee Convention for the 21st century? | CBC Radio #WithRefugees @user @user @user @user @user @user @user,0
How to Pronounce Bitch Chameleon ↺RT❤ #fake #fuss #denounce #accuse #porcupine #crab #whore #bitc,0
"Pregnancy, Periods, Breast Cancer, Being Walked On, Rape, Harassment, Abuse...Females Go Through A Lot. WOMEN ARE STRONG ♥",0
"Birther, porn star and anchor baby-mama, Melanie 💩Rump @user has apparently broken ranks with the racist, sexual predator occupying 1600.  was that when she wore her signature #IreallyDoNotCare clothes to belittle the humanity of kidnapped incarcerated immigrant children? 🤔",0
the ONLY good thing a woman ever did was my mom farting me out of her disgusting front butt|,1
@user @user @user So happy you hysterical women who believe in conspiracy theories lost 👌🏼👌🏼🇺🇸🇺🇸,1
"@user ok guys, jokes over... We all had a good laugh, you can give me my account back now 🤗",0
"Bethany Christian Services is making $200/day/child caring for immigrant minors separated at the border, &amp; DeVos' family members run it!👎🏻",0
I didn't know dick was so fattening 🤔,0
CNN Politics | “The use of immigration detention and family separation...,0
Jervea ass bout to really come up missing stupid hoe got me sick 🤦🏾‍♂️,1
@user oh haiiiiiii 🌚,0
The Hill | BREAKING: The #UnitedNations migration agency has rejected... #Trump #KenIsaacs #President,0
"Kashdoll said 🗣Yall hoes kill me always want the next bitch issue, bitch you want her life but dont know what she been threw 💯‼️",1
@user seth robbed my pussy 💘💘 oomf sweetie im so sorry that u have to deal with this annoying bitch,1
@user #cbcnn maybe the Haitian civil war can be explained as to the large numbers of refugees coming into 🇨🇦; oh right there was no civil war just Trump saying go home the earthquake is over.,0
______________________| | Shut the fuck Up you pussy|______________________| \ / (- ),1
Greece: Refugees Want to Go Home | European Journal via @user,0
"✅#WHY #Why are #private contractors at #concentrationCamps with immigrant #boys by hundred still holding boys?  #whats the #WHY? #WHAT have the done or are doing to them? #no trials, no representation, no charges.. minors alone #nobody #asking!!! Building an army from bottom up",0
what the fuck 😔😔😔😳😳😳 Travis your a dumb ass bitch Kylie i still love yah girl btw 💕💕😩,0
@user ...did you just get “not all men” from a woman? Interesting 🤔 When 1/6 women have experience attempted se…,0
"Strippers tryin to get me to the champagne rm is my favorite thing.. ✋🏼 bitch please, you'll be paying for this dick by the end of the night",1
"ram demon covered in wax who only mutilates politicians. 6/10, might eat you ❤︎",0
Fifty years from now I’ll be the woman being wheeled out of the nursing home scream-singing “Enter Sandman” and “Immigrant Song”. 🤘,0
@user are you ok Hun? There’s a Mark shaped hole in my Facebook. ❤️❤️❤️❤️,0
Rape charges isn’t the way to get revenge you fuckin dumb bitch 😂👌🏼 You gonna get ya self locked up . Ya boy GOT THE PLUG😜,1
1 like = 1 more facial hair 🙏🏼,0
"A stupid Somali told me ""Mogadishu is NOW Banadir region"", HELL NO we can't be scattered as refugees for 27+yrs in the street f the world &amp; all of sudden come back to 🇸🇴 to destroy our capital city😌😌  *So welcome to the capital city of Somalia🇸🇴💙🇸🇴 Mogadishu NOT Banadir",1
Canada Immigration Targets (2018-2020) | Immigration to Canada via @user,0
COMMON SENSE IS GONE and NEVER COMING BACK!!  GERMAN INSANITY???  The German Government Pays for 3 Week Vacation for Refugees to Go Home | Armstrong Economics,1
"🤔 All charged will be dropped from #Nelly’s alleged rape case, as the woman involved refuses to…",0
"Dinesh D'Souza: Death of a Nation (Interview) via @user     What an amazing interview, from one of the most likable and well versed intelligent....immigrant who entered our “Wonderful Country”, in the RIGHT WAY....YES!!!👍🎥🎥and his must see Movie.",0
Joe Arpaio learns the true danger of talking to an immigrant (from Finland) from Sascha Baron Cohen... Who Is America? | via @user,0
Who has contact to John Kelly ?!?! I just want to let him know that he can piss off !!! Hey republicans can piss on military members and so can this immigrant military spouse ! Because... Fock You John Kelly 🖕🏼🖕🏼🖕🏼 shove it up your traitors DoD arse !,0
I'm just tweetin ion want no hoes why you dm'n me lil whore 😂💀,1
"‘˜My clothes, my choice’: Denmark’s ban on Muslim face veils is met with protest | National PostBet you didn't say that to the immigration officer during your interview...",0
a girl KNOS wen a bitch likes her mans 🤣🤣😁,1
"Foreign Invader, Ernesto Esquivel-Garcia, 20, TWICE arrested & in the custody of immigration officials TWICE released just to go kill an American citizen&#x1f621;. ⁦@POTUS⁩ #DeportThemAll #BuildTheWall #lilbulli &#x1f1fa;&#x1f1f8;&#x2764;️",1
What a wonderful woman! This is the kind of immigrant we need here! 💕🇺🇸🇺🇸🇺🇸💪🏻,0
"1 hoe 2 hoe 3 hoe 4, girl you know you're just another whore 🤷🏼‍♂️",1
I only follow pretty girls that live close enough to fuck ☺️,1
No seriously. It has 😂🤣,0
I wonder if rick will make another deal with those crazy ass women 🤔 and if that crazy ass nigga will actually hoe Daryl again 😐,1
How to Pronounce Audi Cunt ↺RT❤ #slit #box #muff #clit #Audi #slut #gash #puss #twat #AudiCunt #a,0
@user @user Why would you call a “feminist” who does lesbian vampire porn a “skank”?🤷🏻‍♂️#MAGA🇺🇸…,1
@user 💀💀💀,0
"@user Thanks you Ram Dass a very timely reminder as so many are suffering at this time. Oh, and we hope you're feeling better💕",0
"@user @user @user A “man” who calls a woman a bitch or ho needs a good slap in the face with a crowbar! Old school Italian, respect women! Cheers🥂",0
Gals ❤ 2 holler ' I'm dat bitch' Well I'm tryna 2 b 'dat woman' Dat woman wit a college degree n money.Dat woman strong in her faith in God,0
"'Ain't about them hoes anymore,it's just you' yet you talking sweet to the bitch you ALWAYS talked shit about plus 2 more👏🏽GMFU BRO💀",1
#Kakuma Refugee Camp benefits from renewable sources of energy | Business Today  via @user @user #WithRefugees @user @user @user @user @user @user,0
Good Morning Canada 🇨🇦 One of the most beautiful qualities of true friendship is to understand and to be understood.,0
#WeThePeople want TRUTH and JUSTICE! How can a woman under Sharia Law be a feminist? It's the oxy-moron.  #ProtectTheChildren @user #WalkAwayFromDemocrats #QAnon #Q #StopTheInvasion 🇺🇸😎🇺🇸,1
ALSO... still laughing at this bitch that my friend Chef brought to DirtyBird... LIKE NO ONE WANTED YOU THERE HOE JUST SO YOU KNOW 😹🤷‍♀️,1
wonder why women get told they’re overreacting/hysterical but dudes who get irrational/overreact get away w ‘that’s just them’ excuses 🤔,0
Fast-Food Workers Union Demands Restaurant to Allow Employees to Wear 'Abolish ICE' Pins | Breitbart #BuildTheWALL #AmericaFirst #NoDACA #NoDEMS #GreatAwakening #MAGA #WalkAway #ThesePeopleAreSick #ICE,1
Literally just saw a 10 year old girl wearing a shirt with sparkles that said 'doing my best' fucking same bitch where'd you get that😂😂😂👽⚠✖,0
@user I should probably make you my WCW now cause after I fuck you I'm never gonna talk to you again... At least I'm honest ☺️,1
"US report finds only 20,000 Palestinian refugees in the world | #DepartmentofState #Israel #TedCruz...",0
"The adult group ""Grannies Respond"" express their rejection of the ""immoral"" separation of children from their #immigrant parents. #Immigration ⬇️",0
"Stunning Video Shows Global Migration Flows Into The US | Zero Hedge Military attack will not work,bastards want to conquer USA with overwhelming 3rd world refugees...",0
"MY VOICE WILL NOT BE SILENT. YOU NAZI PIGS WILL PAY FOR MY RAPE AND THE RAPE OF ALL WOMEN ✊🏿, CHILDREN, PRISONERS ✊🏿, LGBTQ 🌈, ELDERLY, ....",0
"🗣 Tuesday and Wednesday, Thursday and Friday.....I can beat your ass bitch every weekend. 😊🤷🏽‍♀️",1
"@user Can you incorporate “hey, that’s pretty good” on your next video? ... Kunt ❤️",0
"PHOTO OF SHOOTER IN TENN CHURCH ATTACK | Sudanese Immigrant Arrested‘¦Emanuel Sampson, 25, From Sudan‘¦",0
"Not all men are thirsty 🤤 for pussy 😻 💦 that's how some niggas CATCH shit 😷 slangin it 🍆 everywhere. Hey that's just me, I'm picky 😏🤷🏾‍♂️",0
@user @user You are such a lucky slut girl !!!! I envy you 🤤,1
"okay bitch, fuck off it’s not your business🖕🏽🖕🏽 fall in a hole and get anal fucked by satan’s horn! BITCH",1
Happiest of birthdays to the main hoe 😏💃🏻 I hope you have a wonderful day angel 🌹💞 @user,0
